id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,score2
landsma01,Mark Landsberger,1978,1984,203.2,97.52235955,25.0,1981,LAL,NBA,PF,3,0.0,10.7,0.7,2.3,0.286,0.0,0.0,0.0,0.7,2.3,0.286,0.286,0.3,0.3,1.0,3.0,2.0,5.0,0.0,0.3,0.0,0.3,1.7,1.7,3.142289567047391
landsma01,Mark Landsberger,1978,1984,203.2,97.52235955,26.0,1982,LAL,NBA,PF,9,0.0,6.7,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.4,1.0,0.444,1.2,1.2,2.4,0.2,0.0,0.0,0.4,1.3,1.1,1.606296126669251
landsma01,Mark Landsberger,1978,1984,203.2,97.52235955,27.0,1983,LAL,NBA,PF,11,0.0,12.8,1.1,2.5,0.429,0.0,0.1,0.0,1.1,2.5,0.444,0.429,0.2,0.4,0.5,1.7,2.3,4.0,0.3,0.0,0.2,0.5,2.2,2.4,2.839738779704594
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,22.0,1989,PHO,NBA,C,4,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.3,0.0,0.0,0.8,0.8,0.0,0.7426708683499958
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,23.0,1990,PHO,NBA,C,12,0.0,7.8,0.5,0.8,0.667,0.0,0.0,0.0,0.5,0.8,0.667,0.667,0.3,0.6,0.571,0.3,1.3,1.7,0.2,0.3,0.8,0.4,1.4,1.3,1.9843674053869889
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,24.0,1991,PHO,NBA,C,4,0.0,13.8,1.5,2.8,0.545,0.0,0.0,0.0,1.5,2.8,0.545,0.545,3.5,4.3,0.824,1.0,3.5,4.5,0.3,0.3,0.8,0.5,3.0,6.5,6.582207251392541
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,25.0,1992,PHO,NBA,C,8,8.0,24.0,1.9,5.0,0.375,0.0,0.0,0.0,1.9,5.0,0.375,0.375,1.9,2.4,0.789,1.9,2.1,4.0,0.3,0.4,1.9,1.0,4.1,5.6,4.9537936102809255
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,27.0,1994,ATL,NBA,C,11,0.0,21.3,2.6,5.7,0.46,0.0,0.1,0.0,2.6,5.6,0.468,0.46,1.5,2.0,0.773,1.4,2.9,4.3,0.5,0.5,1.8,1.4,3.2,6.8,5.483547481317088
langan01,Andrew Lang,1989,2000,210.82,111.13013065000001,28.0,1995,ATL,NBA,C,3,3.0,33.7,4.0,9.3,0.429,0.0,0.0,0.0,4.0,9.3,0.429,0.429,2.3,3.0,0.778,1.0,3.0,4.0,0.3,0.7,0.7,2.0,4.0,10.3,6.585908237107735
langfro01,Romeo Langford,2020,2022,193.04,97.97595192,20.0,2020,BOS,NBA,SG,7,0.0,6.6,0.6,1.4,0.4,0.1,0.3,0.5,0.4,1.1,0.375,0.45,0.1,0.3,0.5,0.0,0.4,0.4,0.3,0.1,0.0,0.3,0.6,1.4,1.061908925889896
langfro01,Romeo Langford,2020,2022,193.04,97.97595192,21.0,2021,BOS,NBA,SG,4,2.0,27.3,3.3,8.0,0.406,1.5,4.3,0.353,1.8,3.8,0.467,0.5,1.0,1.0,1.0,1.3,1.3,2.5,1.3,0.8,0.5,0.3,0.5,9.0,6.945442715898182
laniebo01,Bob Lanier,1971,1984,210.82,113.3980925,31.0,1980,MIL,NBA,C,7,0.0,36.6,7.4,14.4,0.515,0.0,0.0,0.0,7.4,14.4,0.515,0.515,4.4,6.0,0.738,2.4,6.9,9.3,4.4,1.0,1.1,2.4,3.3,19.3,18.233266325240148
laniebo01,Bob Lanier,1971,1984,210.82,113.3980925,32.0,1981,MIL,NBA,C,7,0.0,33.7,7.1,12.1,0.588,0.0,0.0,0.0,7.1,12.1,0.588,0.588,3.3,4.6,0.719,1.7,5.7,7.4,4.0,1.7,1.1,2.1,2.6,17.6,17.465337266000905
laniebo01,Bob Lanier,1971,1984,210.82,113.3980925,33.0,1982,MIL,NBA,C,6,0.0,35.3,6.8,13.3,0.513,0.0,0.2,0.0,6.8,13.2,0.519,0.513,2.3,4.2,0.56,3.0,4.5,7.5,3.7,1.3,0.8,2.3,3.5,16.0,14.635060011095689
laniebo01,Bob Lanier,1971,1984,210.82,113.3980925,34.0,1983,MIL,NBA,C,9,0.0,27.8,5.7,9.9,0.573,0.0,0.0,0.0,5.7,9.9,0.573,0.573,2.3,3.9,0.6,1.9,5.1,7.0,2.6,0.6,1.6,2.3,3.6,13.7,12.523822670927512
laniebo01,Bob Lanier,1971,1984,210.82,113.3980925,35.0,1984,MIL,NBA,C,16,0.0,31.2,5.1,10.7,0.48,0.0,0.0,0.0,5.1,10.7,0.48,0.48,2.4,2.8,0.886,2.0,5.3,7.3,3.4,0.7,0.6,2.4,3.6,12.7,12.427429494025853
larkish01,Shane Larkin,2014,2018,180.34,79.37866475,25.0,2018,BOS,NBA,PG,11,0.0,14.0,1.5,3.2,0.457,0.4,1.2,0.308,1.1,2.0,0.545,0.514,0.5,0.5,1.0,0.1,0.9,1.0,1.8,0.5,0.0,0.5,1.4,3.7,4.317491484663632
laudepr01,Priest Lauderdale,1997,1998,223.52,147.41752025,23.0,1997,ATL,NBA,C,3,0.0,2.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,1.0,0.3,0.0,0.27896572754366866
lauvejo01,Joffrey Lauvergne,2015,2018,210.82,99.79032140000001,25.0,2017,CHI,NBA,C,3,0.0,8.7,1.3,3.7,0.364,0.0,0.7,0.0,1.3,3.0,0.444,0.364,2.0,2.0,1.0,1.7,1.3,3.0,1.7,0.0,0.0,0.7,0.3,4.7,5.779461198786114
lawac01,Acie Law,2008,2011,190.5,88.45051215000001,23.0,2008,ATL,NBA,PG,7,0.0,8.7,0.9,1.1,0.75,0.0,0.0,0.0,0.9,1.1,0.75,0.75,1.3,1.4,0.9,0.0,0.3,0.3,1.1,0.3,0.0,1.1,0.7,3.0,3.408503753593139
lawac01,Acie Law,2008,2011,190.5,88.45051215000001,24.0,2009,ATL,NBA,PG,6,0.0,4.7,0.5,1.5,0.333,0.2,0.5,0.333,0.3,1.0,0.333,0.389,0.2,0.2,1.0,0.2,0.2,0.3,1.0,0.0,0.0,0.2,0.5,1.3,1.7278666987815228
laymaja01,Jake Layman,2017,2022,203.2,94.80080533,24.0,2019,POR,NBA,SF,6,0.0,3.3,0.2,1.2,0.143,0.0,0.8,0.0,0.2,0.3,0.5,0.143,0.5,0.7,0.75,0.2,0.5,0.7,0.0,0.0,0.0,0.0,0.5,0.8,1.350779556542742
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,22.0,2010,DEN,NBA,PG,6,0.0,19.7,2.5,5.8,0.429,0.7,1.7,0.4,1.8,4.2,0.44,0.486,2.2,3.2,0.684,0.7,0.7,1.3,2.7,1.0,0.0,1.3,3.0,7.8,7.200150915089802
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,23.0,2011,DEN,NBA,PG,5,5.0,33.4,5.2,10.4,0.5,1.0,2.2,0.455,4.2,8.2,0.512,0.548,4.2,4.6,0.913,1.4,2.0,3.4,3.8,1.0,0.2,1.2,1.8,15.6,14.733887774271544
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,24.0,2012,DEN,NBA,PG,7,7.0,34.6,8.0,15.6,0.514,1.3,4.0,0.321,6.7,11.6,0.58,0.555,1.7,2.7,0.632,0.6,2.0,2.6,6.0,1.0,0.1,1.1,1.7,19.0,17.384652341821873
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,25.0,2013,DEN,NBA,PG,6,6.0,39.3,8.0,18.2,0.44,0.7,3.5,0.19,7.3,14.7,0.5,0.459,4.7,5.5,0.848,0.8,2.5,3.3,8.0,1.7,0.0,2.2,2.2,21.3,21.147881118149655
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,28.0,2016,IND,NBA,PG,7,0.0,10.6,0.9,2.6,0.333,0.0,0.4,0.0,0.9,2.1,0.4,0.333,0.6,0.9,0.667,0.1,0.9,1.0,1.4,0.4,0.0,0.9,1.1,2.3,2.6988496718947834
lawsoty01,Ty Lawson,2010,2017,180.34,88.45051215000001,30.0,2018,WAS,NBA,PG,5,0.0,19.2,1.8,5.2,0.346,1.0,1.6,0.625,0.8,3.6,0.222,0.442,1.2,1.2,1.0,0.4,2.2,2.6,3.0,0.6,0.0,0.6,1.2,5.8,7.491902847428276
leverca01,Caris LeVert,2017,2022,198.12,92.98643585,24.0,2019,BRK,NBA,SF,5,2.0,28.8,7.2,14.6,0.493,2.4,5.2,0.462,4.8,9.4,0.511,0.575,4.2,5.8,0.724,1.2,3.4,4.6,3.0,1.0,0.4,2.0,1.6,21.0,15.627931083892308
leverca01,Caris LeVert,2017,2022,198.12,92.98643585,25.0,2020,BRK,NBA,SG,4,4.0,35.0,6.8,18.3,0.37,2.3,5.3,0.429,4.5,13.0,0.346,0.432,4.5,6.3,0.72,2.0,4.0,6.0,9.5,1.3,0.3,3.3,1.8,20.3,20.699845966965132
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,22.0,1980,HOU,NBA,PG,7,0.0,21.3,1.4,5.4,0.263,0.0,0.6,0.0,1.4,4.9,0.294,0.263,2.7,3.0,0.905,0.3,1.4,1.7,3.4,0.9,0.0,0.9,1.7,5.6,7.473200755457383
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,23.0,1981,HOU,NBA,PG,17,0.0,12.8,1.8,4.5,0.39,0.0,0.0,0.0,1.8,4.5,0.39,0.39,0.9,1.0,0.882,0.3,0.7,1.0,2.6,1.1,0.2,1.2,1.5,4.4,5.3169189733045155
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,24.0,1982,HOU,NBA,PG,3,0.0,31.0,6.7,15.7,0.426,0.0,0.3,0.0,6.7,15.3,0.435,0.426,0.7,0.7,1.0,0.3,1.3,1.7,3.3,1.3,0.3,1.7,3.0,14.0,10.453842659932151
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,27.0,1985,HOU,NBA,PG,5,0.0,3.2,0.4,1.2,0.333,0.0,0.4,0.0,0.4,0.8,0.5,0.333,0.4,0.4,1.0,0.2,0.4,0.6,0.6,0.0,0.0,0.2,0.4,1.2,1.5574242355314134
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,28.0,1986,HOU,NBA,PG,15,0.0,11.3,1.6,5.3,0.3,0.5,1.0,0.467,1.1,4.3,0.262,0.344,1.3,1.5,0.87,0.2,0.8,1.0,2.7,0.6,0.0,0.6,0.8,5.0,5.63900480898481
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,29.0,1987,HOU,NBA,PG,10,10.0,38.4,4.4,10.7,0.411,0.4,1.6,0.25,4.0,9.1,0.44,0.43,4.9,6.0,0.817,0.6,1.9,2.5,7.2,1.9,0.3,2.8,4.2,14.1,16.015268201633788
leaveal01,Allen Leavell,1980,1989,185.42,77.1107029,30.0,1988,HOU,NBA,SG,4,0.0,9.5,1.8,4.8,0.368,0.5,1.5,0.333,1.3,3.3,0.385,0.421,1.0,1.0,1.0,0.0,0.8,0.8,2.3,0.5,0.0,1.5,1.5,5.0,4.734233863345035
leaftj01,T.J. Leaf,2018,2021,208.28,100.69750614,23.0,2021,POR,NBA,PF,3,0.0,2.3,1.0,1.3,0.75,0.0,0.0,0.0,1.0,1.3,0.75,0.75,0.0,0.0,0.0,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.433223993285518
leckner01,Eric Leckner,1989,1997,210.82,120.20197805000001,22.0,1989,UTA,NBA,C,3,0.0,3.3,0.3,1.3,0.25,0.0,0.0,0.0,0.3,1.3,0.25,0.25,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,1.0,0.7,0.7,0.4289657275436687
leckner01,Eric Leckner,1989,1997,210.82,120.20197805000001,23.0,1990,UTA,NBA,C,3,0.0,9.3,2.0,3.3,0.6,0.3,0.3,1.0,1.7,3.0,0.556,0.65,1.7,3.0,0.556,0.7,2.0,2.7,0.7,0.0,0.0,0.3,2.7,6.0,5.250708148250832
leebu01,Butch Lee,1979,1980,182.88,83.91458845000001,23.0,1980,LAL,NBA,PG,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0,0.7,0.7,0.8484631084691361
leeda02,David Lee,2006,2017,205.74,111.13013065000001,29.0,2013,GSW,NBA,PF,6,1.0,10.8,2.2,5.5,0.394,0.0,0.0,0.0,2.2,5.5,0.394,0.394,0.7,1.0,0.667,1.0,3.7,4.7,0.8,0.5,0.2,0.8,0.8,5.0,4.494640087233253
leeda02,David Lee,2006,2017,205.74,111.13013065000001,30.0,2014,GSW,NBA,PF,7,7.0,31.0,5.9,11.0,0.532,0.0,0.0,0.0,5.9,11.0,0.532,0.532,2.1,2.7,0.789,3.4,5.7,9.1,2.6,0.6,0.0,2.4,4.0,13.9,13.056916800660877
leeda02,David Lee,2006,2017,205.74,111.13013065000001,31.0,2015,GSW,NBA,PF,13,0.0,8.2,1.2,3.1,0.4,0.0,0.0,0.0,1.2,3.1,0.4,0.4,0.6,1.2,0.533,0.8,1.8,2.6,0.6,0.2,0.2,0.2,1.3,3.1,2.847358154888627
leeda02,David Lee,2006,2017,205.74,111.13013065000001,33.0,2017,SAS,NBA,PF,15,4.0,16.3,1.7,3.2,0.521,0.0,0.1,0.0,1.7,3.1,0.532,0.521,0.7,1.1,0.647,1.3,2.5,3.8,0.7,0.3,0.3,0.4,1.3,4.1,4.333001503796317
leeco01,Courtney Lee,2009,2020,195.57999999999998,97.52235955,23.0,2009,ORL,NBA,SG,21,16.0,26.2,3.2,7.3,0.435,0.6,2.1,0.273,2.6,5.2,0.5,0.474,1.1,1.2,0.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0,6.038314729997636
leeco01,Courtney Lee,2009,2020,195.57999999999998,97.52235955,27.0,2013,BOS,NBA,SG,4,0.0,9.8,0.3,1.3,0.2,0.0,0.5,0.0,0.3,0.8,0.333,0.2,1.0,1.0,1.0,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.8,1.5,2.1247653688945856
leeco01,Courtney Lee,2009,2020,195.57999999999998,97.52235955,28.0,2014,MEM,NBA,SG,7,7.0,32.0,3.6,8.6,0.417,0.9,2.7,0.316,2.7,5.9,0.463,0.467,2.0,2.6,0.778,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0,7.237277009927204
leeco01,Courtney Lee,2009,2020,195.57999999999998,97.52235955,29.0,2015,MEM,NBA,SG,11,11.0,33.4,5.0,9.1,0.55,1.3,2.7,0.467,3.7,6.4,0.586,0.62,2.0,2.1,0.957,0.3,2.3,2.5,2.2,1.1,0.0,1.2,2.2,13.3,11.206161849547094
leeco01,Courtney Lee,2009,2020,195.57999999999998,97.52235955,30.0,2016,CHO,NBA,SG,7,7.0,36.7,3.0,7.3,0.412,0.6,1.3,0.444,2.4,6.0,0.405,0.451,2.0,2.1,0.933,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6,7.1021957139094996
legleti01,Tim Legler,1990,2000,193.04,90.718474,30.0,1997,WSB,NBA,SG,3,0.0,6.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.5,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.7,0.3,0.9941690779273857
leoname01,Meyers Leonard,2013,2021,213.36,117.9340162,21.0,2014,POR,NBA,C,4,0.0,2.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.6887778104930538
leoname01,Meyers Leonard,2013,2021,213.36,117.9340162,22.0,2015,POR,NBA,C,5,0.0,21.2,2.8,4.2,0.667,2.0,2.6,0.769,0.8,1.6,0.5,0.905,0.2,0.4,0.5,1.2,5.4,6.6,1.0,0.4,0.4,0.6,3.4,7.8,8.70415002256661
leoname01,Meyers Leonard,2013,2021,213.36,117.9340162,24.0,2017,POR,NBA,PF,3,1.0,10.3,0.3,1.7,0.2,0.0,1.3,0.0,0.3,0.3,1.0,0.2,0.0,0.0,0.0,0.7,2.0,2.7,0.3,0.0,0.0,1.3,2.0,0.7,1.4194021787925828
leoname01,Meyers Leonard,2013,2021,213.36,117.9340162,26.0,2019,POR,NBA,C,11,2.0,15.5,3.1,5.9,0.523,1.3,3.0,0.424,1.8,2.9,0.625,0.631,0.3,0.8,0.333,0.5,3.1,3.6,1.1,0.2,0.1,0.4,2.5,7.7,6.25640502551572
leoname01,Meyers Leonard,2013,2021,213.36,117.9340162,27.0,2020,MIA,NBA,C,3,2.0,10.3,1.7,2.7,0.625,0.7,1.3,0.5,1.0,1.3,0.75,0.75,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.3,0.0,0.0,1.3,4.7,4.55905840669197
lesji01,Jim Les,1989,1995,180.34,74.84274105,25.0,1989,UTA,NBA,PG,3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.0,0.39455155744670023
lenarvo01,Voshon Lenard,1996,2006,193.04,92.98643585,23.0,1997,MIA,NBA,SG,17,17.0,32.2,3.7,9.1,0.406,2.1,5.4,0.396,1.6,3.8,0.422,0.523,1.9,2.2,0.865,0.7,2.2,2.9,2.1,0.6,0.2,1.8,2.9,11.4,8.169303516138267
lenarvo01,Voshon Lenard,1996,2006,193.04,92.98643585,24.0,1998,MIA,NBA,SG,5,5.0,37.2,4.8,10.4,0.462,1.8,5.2,0.346,3.0,5.2,0.577,0.548,3.0,4.0,0.75,0.2,3.6,3.8,1.4,0.2,0.4,2.2,4.0,14.4,9.36302166732815
lenarvo01,Voshon Lenard,1996,2006,193.04,92.98643585,25.0,1999,MIA,NBA,SG,4,0.0,14.3,3.0,5.5,0.545,2.3,3.5,0.643,0.8,2.0,0.375,0.75,1.0,1.0,1.0,0.0,0.3,0.3,0.8,0.0,0.3,0.3,1.0,9.3,6.895869482508668
lenarvo01,Voshon Lenard,1996,2006,193.04,92.98643585,30.0,2004,DEN,NBA,SG,5,5.0,32.2,6.4,15.0,0.427,2.2,4.8,0.458,4.2,10.2,0.412,0.5,2.0,2.8,0.714,0.8,1.8,2.6,2.4,0.8,0.0,1.8,2.6,17.0,10.899002190307076
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,20.0,2012,SAS,NBA,SF,14,14.0,27.1,3.2,6.4,0.5,1.3,2.9,0.45,1.9,3.6,0.54,0.6,0.9,1.1,0.813,1.3,4.6,5.9,0.6,1.2,0.4,0.9,1.6,8.6,7.33503245178383
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,21.0,2013,SAS,NBA,SF,21,21.0,36.9,5.5,10.0,0.545,1.1,2.8,0.39,4.4,7.2,0.605,0.6,1.5,2.3,0.633,2.4,6.7,9.0,1.0,1.8,0.5,1.1,1.9,13.5,12.101364889635894
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,22.0,2014,SAS,NBA,SF,23,23.0,32.0,5.3,10.4,0.51,1.3,3.2,0.419,4.0,7.2,0.552,0.575,2.3,3.1,0.736,1.3,5.4,6.7,1.7,1.7,0.6,1.3,2.9,14.3,12.042773550418348
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,23.0,2015,SAS,NBA,SF,7,7.0,35.7,7.4,15.6,0.477,1.6,3.7,0.423,5.9,11.9,0.494,0.528,3.9,5.0,0.771,1.9,5.6,7.4,2.6,1.1,0.6,2.1,2.6,20.3,15.789340209124036
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,24.0,2016,SAS,NBA,SF,10,10.0,33.9,8.3,16.6,0.5,1.7,3.9,0.436,6.6,12.7,0.52,0.551,4.2,5.1,0.824,1.4,4.9,6.3,2.8,2.6,1.4,1.6,2.1,22.5,18.34460398921606
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,25.0,2017,SAS,NBA,SF,12,12.0,35.8,8.8,16.8,0.525,2.1,4.6,0.455,6.8,12.3,0.551,0.587,7.9,8.5,0.931,1.6,6.2,7.8,4.6,1.7,0.5,2.2,1.8,27.7,25.06031184648049
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,27.0,2019,TOR,NBA,SF,24,24.0,39.1,10.1,20.7,0.49,2.3,6.0,0.379,7.8,14.6,0.536,0.545,8.0,9.0,0.884,2.3,6.8,9.1,3.9,1.7,0.7,3.1,2.3,30.5,24.726623420342708
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,28.0,2020,LAC,NBA,SF,13,13.0,39.3,10.1,20.6,0.489,1.8,5.6,0.329,8.2,15.0,0.549,0.534,6.2,7.2,0.862,1.8,7.5,9.3,5.5,2.3,0.8,2.5,2.2,28.2,25.107533384935792
leonaka01,Kawhi Leonard,2012,2021,200.66,102.05828325,29.0,2021,LAC,NBA,SF,11,11.0,39.3,11.1,19.4,0.573,2.2,5.5,0.393,8.9,13.8,0.645,0.629,6.0,6.8,0.88,2.0,5.7,7.7,4.4,2.1,0.8,2.2,2.6,30.4,26.748815607297836
lenal01,Alex Len,2014,2022,213.36,113.3980925,27.0,2021,WAS,NBA,C,5,3.0,8.4,1.6,2.8,0.571,0.0,0.0,0.0,1.6,2.8,0.571,0.571,0.8,1.4,0.571,0.8,1.4,2.2,0.4,0.2,0.0,0.2,1.6,4.0,3.5894785410404255
lestero01,Ronnie Lester,1981,1986,187.96,79.37866475,22.0,1981,CHI,NBA,PG,5,0.0,8.4,1.4,3.6,0.389,0.0,0.2,0.0,1.4,3.4,0.412,0.389,1.0,1.4,0.714,1.0,0.2,1.2,0.8,0.4,0.0,1.0,0.8,3.8,2.9331687149717465
lestero01,Ronnie Lester,1981,1986,187.96,79.37866475,26.0,1985,LAL,NBA,PG,9,0.0,6.0,0.7,1.7,0.4,0.0,0.0,0.0,0.7,1.7,0.4,0.4,0.8,1.0,0.778,0.2,0.7,0.9,1.0,0.0,0.0,0.4,0.8,2.1,2.3647655650066395
leuerjo01,Jon Leuer,2012,2019,208.28,103.41906036,23.0,2013,MEM,NBA,PF,5,0.0,2.2,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.5,0.0,0.0,0.0,0.4,0.2,0.6,0.0,0.2,0.2,0.0,0.2,0.4,1.1014005925582997
leuerjo01,Jon Leuer,2012,2019,208.28,103.41906036,24.0,2014,MEM,NBA,PF,3,0.0,7.7,1.0,2.3,0.429,0.3,0.7,0.5,0.7,1.7,0.4,0.5,0.7,0.7,1.0,0.7,2.0,2.7,0.7,0.3,0.0,0.0,0.7,3.0,3.5108971153844934
leuerjo01,Jon Leuer,2012,2019,208.28,103.41906036,25.0,2015,MEM,NBA,PF,4,0.0,2.3,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.8,1.3,0.0,0.0,0.0,0.0,0.3,1.0,1.4963720681894417
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,22.0,1983,POR,NBA,PG,7,0.0,19.1,2.7,6.0,0.452,0.0,0.0,0.0,2.7,6.0,0.452,0.452,0.6,0.7,0.8,0.4,1.6,2.0,4.4,1.0,0.0,0.6,1.9,6.0,8.499431479715605
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,23.0,1984,POR,NBA,PG,5,0.0,15.0,1.6,6.0,0.267,0.4,0.6,0.667,1.2,5.4,0.222,0.3,1.6,2.0,0.8,2.0,1.0,3.0,1.8,0.8,0.0,0.6,1.2,5.2,5.812325094003066
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,24.0,1985,DEN,NBA,PG,11,8.0,31.1,4.5,11.1,0.402,0.0,0.2,0.0,4.5,10.9,0.408,0.402,4.4,5.7,0.762,2.1,4.4,6.5,8.5,2.4,0.2,3.1,3.0,13.3,18.095457221297135
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,25.0,1986,DEN,NBA,PG,10,10.0,34.7,5.9,13.1,0.45,0.8,1.4,0.571,5.1,11.7,0.436,0.481,1.7,2.4,0.708,1.5,3.3,4.8,5.3,2.0,0.2,2.3,3.3,14.3,14.248557016190448
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,26.0,1987,DEN,NBA,PG,3,3.0,33.0,6.3,16.7,0.38,0.7,2.7,0.25,5.7,14.0,0.405,0.4,2.0,3.0,0.667,1.7,4.3,6.0,7.3,2.3,0.0,0.7,2.3,15.3,17.12105637599658
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,27.0,1988,DEN,NBA,SG,7,7.0,39.0,6.4,14.0,0.459,0.4,1.0,0.429,6.0,13.0,0.462,0.474,3.7,4.7,0.788,2.3,7.0,9.3,7.0,1.9,0.6,0.6,2.1,17.0,20.329871761746773
leverfa01,Fat Lever,1983,1994,190.5,77.1107029,29.0,1990,DEN,NBA,SG,3,3.0,37.7,6.3,17.0,0.373,0.3,2.3,0.143,6.0,14.7,0.409,0.382,4.3,4.7,0.929,3.7,7.0,10.7,7.0,2.7,0.3,1.7,2.3,17.3,20.794152587764188
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,23.0,1984,DET,NBA,PF,5,0.0,20.2,3.0,3.8,0.789,0.0,0.0,0.0,3.0,3.8,0.789,0.789,2.0,3.2,0.625,2.2,2.6,4.8,0.2,0.2,0.4,0.6,3.0,8.0,8.13521674257477
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,25.0,1986,ATL,NBA,PF,9,0.0,20.0,2.4,4.1,0.595,0.1,0.1,1.0,2.3,4.0,0.583,0.608,0.8,1.0,0.778,1.7,2.9,4.6,0.3,0.4,1.0,1.0,2.6,5.8,5.6330778614586094
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,26.0,1987,ATL,NBA,PF,9,0.0,12.0,0.8,2.0,0.389,0.0,0.1,0.0,0.8,1.9,0.412,0.389,1.6,2.0,0.778,1.3,2.4,3.8,0.3,0.0,0.3,0.4,2.3,3.1,3.5881078087488985
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,27.0,1988,ATL,NBA,PF,12,0.0,13.6,2.0,4.2,0.48,0.0,0.0,0.0,2.0,4.2,0.48,0.48,1.0,1.3,0.75,1.2,1.0,2.2,0.6,0.4,0.4,0.7,2.1,5.0,4.059903729179025
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,28.0,1989,ATL,NBA,PF,5,0.0,15.4,0.6,2.2,0.273,0.2,0.2,1.0,0.4,2.0,0.2,0.318,1.8,2.0,0.9,1.2,2.2,3.4,0.4,0.0,0.6,0.6,3.0,3.2,3.91584729138025
levincl01,Cliff Levingston,1983,1995,203.2,95.2543977,30.0,1991,CHI,NBA,PF,17,0.0,11.3,1.2,2.4,0.512,0.0,0.0,0.0,1.2,2.4,0.512,0.512,0.2,0.4,0.5,1.3,1.1,2.4,0.4,0.6,0.4,0.1,1.6,2.6,3.0671368560328
